max_df,min_df,filts,vectorizer,model,score
0.1,10,tok lem stop stem,TfidfVectorizer,MultinomialNB,0.8284426374403394
0.1,10,tok lem stop stem,TfidfVectorizer,BernoulliNB,0.6608626480466678
0.25,1,tok lem stop stem,CountVectorizer,MultinomialNB,0.7808909315891815
0.25,1,tok lem stop stem,CountVectorizer,BernoulliNB,0.5974898356019092
0.25,1,tok lem stop stem,TfidfVectorizer,MultinomialNB,0.8446172883153615
0.25,1,tok lem stop stem,TfidfVectorizer,BernoulliNB,0.5974898356019092
0.25,2,tok lem stop stem,CountVectorizer,MultinomialNB,0.7963584939013612
0.25,2,tok lem stop stem,CountVectorizer,BernoulliNB,0.6332861940958106
0.25,2,tok lem stop stem,TfidfVectorizer,MultinomialNB,0.8418773201343468
0.25,2,tok lem stop stem,TfidfVectorizer,BernoulliNB,0.6332861940958106
0.25,5,tok lem stop stem,CountVectorizer,MultinomialNB,0.7819515644334453
0.25,5,tok lem stop stem,CountVectorizer,BernoulliNB,0.6465441046491073
0.25,5,tok lem stop stem,TfidfVectorizer,MultinomialNB,0.8348948205762772
0.25,5,tok lem stop stem,TfidfVectorizer,BernoulliNB,0.6465441046491073
0.25,10,tok lem stop stem,CountVectorizer,MultinomialNB,0.7620646986035001
0.25,10,tok lem stop stem,CountVectorizer,BernoulliNB,0.6567085027399682
0.25,10,tok lem stop stem,TfidfVectorizer,MultinomialNB,0.8230510871486654
0.25,10,tok lem stop stem,TfidfVectorizer,BernoulliNB,0.6567085027399682
0.3,1,tok lem stop stem,CountVectorizer,MultinomialNB,0.7789464380413647
0.3,1,tok lem stop stem,CountVectorizer,BernoulliNB,0.5988156266572389
0.3,1,tok lem stop stem,TfidfVectorizer,MultinomialNB,0.8427611808379
